path,module,backend,lines,layout,styleBlocks,inlineStyles,important,hexColors,tables,modals,responsive,plugins,references,referencedBy,legacyAttributeCandidate
"resources/views/emails/registration/admin-created.blade.php","emails","false","17","","0","0","0","0","0","0","false","","1","app/Mail/AdminEntryCreatedMail.php","false"
"resources/views/emails/registration/confirmation.blade.php","emails","false","45","","0","0","0","0","0","0","false","","1","app/Mail/RegistrationConfirmationMail.php","false"
"resources/views/emails/team/action.blade.php","emails","false","44","","0","0","0","0","0","0","false","","1","app/Mail/TeamActionMail.php","false"
"resources/views/emails/team-invitation.blade.php","emails","false","25","","0","0","0","0","0","0","false","","0","","false"
"resources/views/emails/test.blade.php","emails","false","9","","0","0","0","0","0","0","false","","1","app/Mail/SendEmailTest.php","false"
"resources/views/emails/welcome.blade.php","emails","false","2","","0","0","0","0","0","0","false","","1","app/Mail/Welcome.php","false"
"resources/views/emails/withdrawal/admin.blade.php","emails","false","70","","0","0","0","0","0","0","false","","1","app/Mail/WithdrawalAdminMail.php","false"
"resources/views/emails/withdrawal/daily-summary.blade.php","emails","false","24","","0","0","0","0","0","0","false","","1","app/Mail/DailyWithdrawalSummaryMail.php","false"
"resources/views/emails/withdrawal/player.blade.php","emails","false","66","","0","0","0","0","0","0","false","","1","app/Mail/WithdrawalPlayerMail.php","false"
"resources/views/emails/withdrawal/reinstated.blade.php","emails","false","32","","0","0","0","0","0","0","false","","1","app/Mail/RegistrationReinstatedMail.php","false"
"resources/views/emails/_capez-header.blade.php","emails","false","8","","0","2","0","0","0","0","false","","19","resources/views/emails/category-moved.blade.php;resources/views/emails/create_announcement.blade.php;resources/views/emails/disciplinary/suspension-alert.blade.php;resources/views/emails/disciplinary/violation-notification.blade.php;resources/views/emails/player-notification.blade.php;resources/views/emails/refund/bank-confirmation.blade.php;resources/views/emails/refund/bank-details-request.blade.php;resources/views/emails/refund/bank-reminder.blade.php;resources/views/emails/refund/payfast-confirmation.blade.php;resources/views/emails/refund/wallet-confirmation.blade.php;resources/views/emails/registration/confirmation.blade.php;resources/views/emails/team/action.blade.php;resources/views/emails/team-invitation.blade.php;resources/views/emails/withdrawal/admin.blade.php;resources/views/emails/withdrawal/daily-summary.blade.php;resources/views/emails/withdrawal/player.blade.php;resources/views/emails/withdrawal/reinstated.blade.php;resources/views/vendor/authentication-log/emails/failed.blade.php;resources/views/vendor/authentication-log/emails/new.blade.php","false"
"resources/views/errors/503.blade.php","errors","false","92","layouts/blankLayout","1","0","0","8","0","0","true","","0","","false"
"resources/views/frontend/agreements/show.blade.php","frontend","false","285","layouts/layoutMaster","0","8","0","1","1","0","true","select2","1","app/Http/Controllers/Frontend/AgreementController.php","false"
"resources/views/frontend/clothing/cart-clothing.blade.php","frontend","false","125","layouts/layoutMaster","0","0","0","0","1","0","true","","1","app/Http/Controllers/Backend/ClothingOrderController.php","false"
"resources/views/frontend/clothing/partials/items.blade.php","frontend","false","54","","0","0","0","0","0","0","true","","1","app/Http/Controllers/Backend/RegionController.php","false"
"resources/views/frontend/disciplinary/index.blade.php","frontend","false","6","layouts/layoutMaster","0","0","0","0","0","0","false","","1","app/Http/Controllers/Frontend/PlayerDisciplinaryCaseController.php","false"
"resources/views/frontend/disciplinary/show.blade.php","frontend","false","11","layouts/layoutMaster","0","2","0","0","0","0","false","","1","app/Http/Controllers/Frontend/PlayerDisciplinaryCaseController.php","false"
"resources/views/frontend/draw/fixtures/showFixtures.blade.php","frontend","false","111","layouts/layoutMaster","0","0","0","0","0","1","false","","1","app/Http/Controllers/Frontend/FrontFixtureController.php","false"
"resources/views/frontend/draw/print.blade.php","frontend","false","102","","1","0","1","5","0","0","true","","2","app/Http/Controllers/Backend/DrawController.php;resources/views/frontend/draw/show.blade.php","false"
"resources/views/frontend/draw/show.blade.php","frontend","false","60","layouts/layoutMaster","0","0","0","0","0","0","false","","2","app/Http/Controllers/Backend/DrawController.php;app/Http/Controllers/Frontend/EventController.php","false"
"resources/views/frontend/event/cancel.blade.php","frontend","false","54","layouts/layoutMaster","0","0","0","0","0","0","false","select2","1","app/Http/Controllers/Frontend/EventController.php","false"
"resources/views/frontend/event/checkout.blade.php","frontend","false","542","layouts/layoutMaster","1","1","17","1","0","0","true","select2;flatpickr;toastr","1","app/Http/Controllers/Frontend/RegisterController.php","true"
"resources/views/frontend/event/confirmation.blade.php","frontend","false","61","layouts/layoutMaster","0","0","0","0","0","0","true","select2","1","app/Http/Controllers/Frontend/EventController.php","false"
"resources/views/frontend/event/eventTypes/cavaliers_trials.blade.php","frontend","false","349","","0","0","0","0","0","0","true","","0","","false"
"resources/views/frontend/event/eventTypes/default.blade.php","frontend","false","1","","0","0","0","0","0","0","false","","0","","false"
"resources/views/frontend/event/eventTypes/individual.blade.php","frontend","false","609","","0","2","0","0","0","3","true","select2;toastr;swal","0","","false"
"resources/views/frontend/event/eventTypes/interpro.blade.php","frontend","false","299","","1","0","0","3","0","0","true","swal","0","","false"
"resources/views/frontend/event/eventTypes/masters.blade.php","frontend","false","49","","1","0","0","6","0","0","true","swal","1","resources/views/frontend/event/partials/_type-content.blade.php","false"
"resources/views/frontend/event/eventTypes/overbergTrials.blade.php","frontend","false","1","","0","0","0","0","0","0","false","","0","","false"
"resources/views/frontend/event/eventTypes/parentChildDoubles.blade.php","frontend","false","296","","0","0","0","0","0","0","true","","0","","false"
"resources/views/frontend/event/eventTypes/team.blade.php","frontend","false","226","","1","0","0","3","0","0","true","","0","","false"
"resources/views/frontend/event/partials/entry-fees.blade.php","frontend","false","37","","0","0","0","0","0","0","false","","2","resources/views/frontend/event/eventTypes/masters.blade.php;resources/views/frontend/event/partials/event-about.blade.php","false"
"resources/views/frontend/event/partials/event-about.blade.php","frontend","false","80","","0","0","0","0","0","0","true","","1","resources/views/frontend/event/eventTypes/individual.blade.php","false"
"resources/views/frontend/event/partials/individual-draw.blade.php","frontend","false","105","","0","0","0","0","0","0","true","","0","","false"
"resources/views/frontend/event/partials/interpro-admin-drawlist.blade.php","frontend","false","81","","0","0","0","0","0","0","true","","2","resources/views/frontend/event/partials/interpro-draws-desktop.blade.php;resources/views/frontend/event/partials/interpro-draws-mobile.blade.php","false"
"resources/views/frontend/event/partials/interpro-draws-desktop.blade.php","frontend","false","116","","0","0","0","0","0","0","true","","1","resources/views/frontend/event/eventTypes/interpro.blade.php","false"
"resources/views/frontend/event/partials/interpro-draws-mobile.blade.php","frontend","false","100","","0","0","0","0","0","0","false","","1","resources/views/frontend/event/eventTypes/interpro.blade.php","false"
"resources/views/frontend/event/partials/no-profile-team.blade.php","frontend","false","89","","0","1","0","0","0","0","true","","2","resources/views/frontend/event/eventTypes/interpro.blade.php;resources/views/frontend/event/eventTypes/team.blade.php","false"
"resources/views/frontend/event/partials/profile-team.blade.php","frontend","false","138","","0","1","0","0","0","0","true","","2","resources/views/frontend/event/eventTypes/interpro.blade.php;resources/views/frontend/event/eventTypes/team.blade.php","false"
"resources/views/frontend/event/partials/_clothing_order_form.blade.php","frontend","false","1","","0","0","0","0","0","0","false","","0","","false"
"resources/views/frontend/event/partials/_clothing_order_modal.blade.php","frontend","false","91","","1","0","0","0","0","1","true","","1","resources/views/frontend/event/eventTypes/team.blade.php","false"
"resources/views/frontend/event/partials/_draws_and_order_of_play.blade.php","frontend","false","129","","0","0","0","0","0","0","true","","1","resources/views/frontend/event/eventTypes/team.blade.php","false"
"resources/views/frontend/event/partials/_my_clothing_orders.blade.php","frontend","false","110","","0","0","0","0","1","0","true","","1","resources/views/frontend/event/eventTypes/interpro.blade.php","false"
"resources/views/frontend/event/partials/_type-content.blade.php","frontend","false","16","","0","0","0","0","0","0","false","","2","resources/views/frontend/event/show.blade.php;resources/views/frontend/fixture/show.blade.php","false"
"resources/views/frontend/event/registration_success.blade.php","frontend","false","10","layouts/layoutMaster","0","0","0","0","0","0","false","","1","app/Http/Controllers/Frontend/RegisterController.php","false"
"resources/views/frontend/event/results/show.blade.php","frontend","false","51","layouts/layoutMaster","0","0","0","0","0","0","true","","1","app/Http/Controllers/Frontend/EventController.php","false"
"resources/views/frontend/event/results/show_results.blade.php","frontend","false","351","layouts/layoutMaster","0","0","0","0","0","0","true","datatable","1","app/Http/Controllers/Backend/ResultController.php","false"
"resources/views/frontend/event/show.blade.php","frontend","false","648","layouts/layoutMaster","1","0","1","3","0","1","true","datatable;select2;swal","1","app/Http/Controllers/Frontend/EventController.php","false"
"resources/views/frontend/event/testcheckout.blade.php","frontend","false","117","layouts/layoutMaster","0","0","0","0","0","0","true","select2;flatpickr","0","","false"
"resources/views/frontend/event/unavailable.blade.php","frontend","false","38","layouts/layoutMaster","0","1","0","1","0","0","false","","1","app/Http/Controllers/Frontend/EventController.php","false"
"resources/views/frontend/fixture/byVenue.blade.php","frontend","false","324","layouts/layoutMaster","1","2","9","3","2","1","true","toastr","1","app/Http/Controllers/Backend/TeamFixtureController.php","false"
"resources/views/frontend/fixture/draw-fixtures-show-team.blade.php","frontend","false","52","layouts/layoutMaster","0","0","0","0","0","0","false","datatable;select2;toastr","1","app/Http/Controllers/Frontend/FrontFixtureController.php","false"
"resources/views/frontend/fixture/draw-fixtures-show.blade.php","frontend","false","52","layouts/layoutMaster","0","0","0","0","0","0","false","datatable;select2;toastr","1","app/Http/Controllers/Frontend/FrontFixtureController.php","false"
"resources/views/frontend/fixture/fixture-table-no-profile.blade.php","frontend","false","211","","0","7","0","0","1","0","true","","1","resources/views/frontend/fixture/draw-fixtures-show.blade.php","false"
"resources/views/frontend/fixture/fixture-table.blade.php","frontend","false","252","layouts/layoutMaster","1","8","6","3","1","0","true","toastr","1","resources/views/frontend/fixture/draw-fixtures-show-team.blade.php","true"
"resources/views/frontend/fixture/orderOfPlay.blade.php","frontend","false","243","layouts/layoutMaster","1","5","17","7","1","0","true","","0","","false"
"resources/views/frontend/fixture/partials/result-col.blade.php","frontend","false","10","","0","0","0","0","0","0","false","","1","app/Http/Controllers/Frontend/FrontFixtureController.php","false"
"resources/views/frontend/fixture/show.blade.php","frontend","false","544","layouts/layoutMaster","0","0","0","0","0","0","true","datatable;select2;swal","0","","false"
"resources/views/frontend/fixtures/enter-score-rr.blade.php","frontend","false","271","layouts/layoutMaster","1","0","4","2","1","1","true","toastr","1","app/Http/Controllers/Frontend/TeamFixtureFrontendController.php","false"
"resources/views/frontend/fixtures/enter-score.blade.php","frontend","false","193","layouts/layoutMaster","1","1","3","0","2","1","true","","1","app/Http/Controllers/Frontend/TeamFixtureFrontendController.php","false"
"resources/views/frontend/fixtures/partials/actions.blade.php","frontend","false","24","","0","0","0","0","0","0","false","","2","app/Http/Controllers/Frontend/TeamFixtureFrontendController.php;resources/views/frontend/fixtures/enter-score.blade.php","false"
"resources/views/frontend/fixtures/partials/result.blade.php","frontend","false","6","","0","0","0","0","0","0","false","","1","app/Http/Controllers/Frontend/TeamFixtureFrontendController.php","false"
"resources/views/frontend/fixtures/team-fixtures.blade.php","frontend","false","170","layouts/layoutMaster","1","5","6","0","1","0","true","","1","app/Http/Controllers/Frontend/TeamFixtureFrontendController.php","false"
"resources/views/frontend/fixtures/venue-fixtures.blade.php","frontend","false","156","layouts/layoutMaster;layouts/layoutMaster","1","2","2","0","2","0","true","","1","app/Http/Controllers/Frontend/TeamFixtureFrontendController.php","false"
"resources/views/frontend/home.blade.php","frontend","false","279","layouts/layoutMaster","1","0","5","27","0","0","true","","1","app/Http/Controllers/Frontend/HomeController.php","false"
"resources/views/frontend/league/league-index.blade.php","frontend","false","60","layouts/layoutMaster","0","0","0","0","1","0","true","","1","app/Http/Controllers/Backend/LeagueController.php","false"
"resources/views/frontend/masters/index.blade.php","frontend","false","30","layouts/contentNavbarLayout","0","0","0","0","0","0","false","","1","app/Http/Controllers/Frontend/MastersInvitationController.php","false"
"resources/views/frontend/masters/show.blade.php","frontend","false","16","layouts/contentNavbarLayout","0","0","0","0","0","0","false","","1","app/Http/Controllers/Frontend/MastersInvitationController.php","false"
"resources/views/frontend/my-tennis/index.blade.php","frontend","false","328","layouts/contentNavbarLayout","1","0","0","0","1","0","true","select2","1","app/Http/Controllers/Frontend/MyTennisController.php","false"
"resources/views/frontend/payfast/check_out.blade.php","frontend","false","481","layouts/layoutMaster","1","0","9","3","0","0","true","","3","app/Http/Controllers/Backend/TeamController.php;app/Http/Controllers/Frontend/RegisterController.php;app/Http/Controllers/Frontend/RegistrationPaymentController.php","false"
"resources/views/frontend/payfast/pay_now.blade.php","frontend","false","128","","0","1","0","1","0","0","false","","3","app/Http/Controllers/Backend/TeamController.php;app/Http/Controllers/Frontend/RegisterController.php;app/Http/Controllers/Frontend/RegistrationPaymentController.php","false"
"resources/views/frontend/payfast/team_payment.blade.php","frontend","false","157","layouts/layoutMaster","0","0","0","0","0","0","true","","1","app/Http/Controllers/Backend/TeamController.php","false"
"resources/views/frontend/payments/payfast-redirect.blade.php","frontend","false","40","","0","0","0","0","0","0","false","","0","","false"
"resources/views/frontend/photo/photo-details.blade.php","frontend","false","49","layouts/layoutMaster","0","0","0","0","0","0","false","","1","app/Http/Controllers/Frontend/PhotoController.php","false"
"resources/views/frontend/photo/photo-folders.blade.php","frontend","false","73","layouts/layoutMaster","0","1","0","0","1","0","true","","1","app/Http/Controllers/Frontend/PhotoController.php","false"
"resources/views/frontend/photo/photo-show.blade.php","frontend","false","59","layouts/layoutMaster","0","0","0","0","0","0","true","","1","app/Http/Controllers/Frontend/PhotoController.php","false"
"resources/views/frontend/photo/_includes/buy-photo-modal.blade.php","frontend","false","54","","0","0","0","0","0","0","true","","1","resources/views/frontend/photo/photo-details.blade.php","false"
"resources/views/frontend/photo/_includes/cart.blade.php","frontend","false","24","","0","0","0","0","1","0","true","","1","resources/views/frontend/photo/_includes/buy-photo-modal.blade.php","false"
"resources/views/frontend/player/create-player.blade.php","frontend","false","151","layouts/layoutMaster","0","1","0","0","0","0","false","select2","1","app/Http/Controllers/Backend/PlayerController.php","false"
"resources/views/frontend/player/create-profile.blade.php","frontend","false","138","layouts/layoutMaster","0","0","0","0","0","0","true","flatpickr","1","app/Http/Controllers/Frontend/PlayerProfileController.php","false"
"resources/views/frontend/player/player_profile.blade.php","frontend","false","136","layouts/layoutMaster","0","0","0","0","0","0","true","select2;apexchart","1","app/Http/Controllers/Frontend/PlayerController.php","false"
"resources/views/frontend/player/profile-update.blade.php","frontend","false","485","layouts/layoutMaster","0","1","0","0","0","1","true","flatpickr;select2","1","app/Http/Controllers/Frontend/PlayerProfileController.php","false"
"resources/views/frontend/player/profiles-pending.blade.php","frontend","false","413","layouts/layoutMaster","0","6","0","0","0","0","true","flatpickr","1","app/Http/Controllers/Frontend/PlayerProfileController.php","false"
"resources/views/frontend/ranking/index.blade.php","frontend","false","204","layouts/layoutMaster","1","0","1","14","0","0","true","","1","app/Http/Controllers/Backend/RankingController.php","false"
"resources/views/frontend/ranking/player_detail.blade.php","frontend","false","136","layouts/layoutMaster","1","0","0","6","1","0","true","","1","app/Http/Controllers/Backend/RankingController.php","false"
"resources/views/frontend/ranking/show_ranking.blade.php","frontend","false","229","layouts/layoutMaster","1","0","4","14","1","0","true","","1","app/Http/Controllers/Backend/RankingController.php","false"
"resources/views/frontend/refund/bank-details-submitted.blade.php","frontend","false","42","layouts/layoutMaster","0","2","0","0","0","0","true","","1","app/Http/Controllers/Frontend/BankDetailsController.php","false"
"resources/views/frontend/refund/bank-details.blade.php","frontend","false","122","layouts/layoutMaster","0","0","0","0","0","0","true","","1","app/Http/Controllers/Frontend/BankDetailsController.php","false"
"resources/views/frontend/registrations/choose-refund.blade.php","frontend","false","209","layouts/layoutMaster","0","2","0","0","0","1","false","","1","app/Http/Controllers/Frontend/RegistrationRefundController.php","false"
"resources/views/frontend/registrations/refund-status.blade.php","frontend","false","100","layouts/layoutMaster","0","1","0","0","1","0","false","","1","app/Http/Controllers/Frontend/RegistrationRefundController.php","false"
"resources/views/frontend/roundrobin/show.blade.php","frontend","false","607","layouts/contentNavbarLayout","1","4","36","12","1","1","true","toastr;sortable;swal","1","app/Http/Controllers/Frontend/PublicRoundRobinController.php","false"
"resources/views/frontend/team/choose-refund.blade.php","frontend","false","200","layouts/layoutMaster","0","2","0","0","0","1","false","","1","app/Http/Controllers/Frontend/TeamPlayerWithdrawController.php","false"
"resources/views/frontend/team/noProfile.blade.php","frontend","false","37","","0","0","0","0","0","0","true","","0","","false"
"resources/views/frontend/team/profileTeam.blade.php","frontend","false","1","","0","0","0","0","0","0","false","","0","","false"
"resources/views/import.blade.php","import.blade.php","false","28","","0","0","0","0","0","0","false","","0","","false"
"resources/views/layouts/blankLayout.blade.php","layouts","false","21","layouts/commonMaster","0","0","0","0","0","0","false","","11","resources/views/auth/confirm-password.blade.php;resources/views/auth/forgot-password.blade.php;resources/views/auth/login.blade.php;resources/views/auth/register.blade.php;resources/views/auth/reset-password.blade.php;resources/views/auth/two-factor-challenge.blade.php;resources/views/auth/verify-email.blade.php;resources/views/errors/503.blade.php;resources/views/layouts/layoutMaster.blade.php;resources/views/policy.blade.php;resources/views/terms.blade.php","false"
"resources/views/layouts/commonMaster.blade.php","layouts","false","143","","1","0","2","1","0","0","true","","3","resources/views/layouts/blankLayout.blade.php;resources/views/layouts/contentNavbarLayout.blade.php;resources/views/layouts/horizontalLayout.blade.php","false"
"resources/views/layouts/contentNavbarLayout.blade.php","layouts","false","92","layouts/commonMaster","0","0","0","0","0","0","false","","16","resources/views/backend/draw/flexible-workspace.blade.php;resources/views/backend/draw/individual/interproDraw.blade.php;resources/views/backend/draw/individual/interproDrawConvenor.blade.php;resources/views/backend/draw/roundrobin/admin-scores.blade.php;resources/views/backend/draw/roundrobin/show.blade.php;resources/views/backend/draw/setup-category.blade.php;resources/views/backend/draw/setup.blade.php;resources/views/backend/masters/review.blade.php;resources/views/backend/masters/show.blade.php;resources/views/backend/schedule/cavaliers-trials-schedule.blade.php;resources/views/backend/schedule/individual-schedule.blade.php;resources/views/frontend/masters/index.blade.php;resources/views/frontend/masters/show.blade.php;resources/views/frontend/my-tennis/index.blade.php;resources/views/frontend/roundrobin/show.blade.php;resources/views/layouts/layoutMaster.blade.php","false"
"resources/views/layouts/horizontalLayout.blade.php","layouts","false","142","layouts/commonMaster","0","0","0","0","0","0","false","","1","resources/views/layouts/layoutMaster.blade.php","false"
"resources/views/layouts/layoutMaster.blade.php","layouts","false","13","","0","0","0","0","0","0","false","","177","resources/views/admin/refunds/bank-index.blade.php;resources/views/admin/refunds/bank-show.blade.php;resources/views/api/index.blade.php;resources/views/backend/adminPage/show.blade.php;resources/views/backend/adminPage/show2.blade.php;resources/views/backend/agreements/create.blade.php;resources/views/backend/agreements/edit.blade.php;resources/views/backend/agreements/index.blade.php;resources/views/backend/agreements/show.blade.php;resources/views/backend/categoryEvent/manage.blade.php;resources/views/backend/clothing/clothing-index.blade.php;resources/views/backend/clothing/region-items.blade.php;resources/views/backend/convenor/index-convenor.blade.php;resources/views/backend/dashboard.blade.php;resources/views/backend/disciplinary/cases/create.blade.php;resources/views/backend/disciplinary/cases/index.blade.php;resources/views/backend/disciplinary/cases/show.blade.php;resources/views/backend/disciplinary/create.blade.php;resources/views/backend/disciplinary/edit.blade.php;resources/views/backend/disciplinary/index.blade.php;resources/views/backend/disciplinary/player.blade.php;resources/views/backend/disciplinary/settings.blade.php;resources/views/backend/draw/formats/monrad.blade.php;resources/views/backend/draw/individual/cavaliersTrials.blade.php;resources/views/backend/draw/individual/draw-index-individual.blade.php;resources/views/backend/draw/individual/draw-show-individual.blade.php;resources/views/backend/draw/individual/simple-draw-layout.blade.php;resources/views/backend/draw/manage-players.blade.php;resources/views/backend/draw/manage.blade.php;resources/views/backend/draw/show.blade.php;resources/views/backend/draw/show2.blade.php;resources/views/backend/draw/team/draw-index-team.blade.php;resources/views/backend/draw/team/draw-show-team.blade.php;resources/views/backend/engine/debug.blade.php;resources/views/backend/engine/draw-mode.blade.php;resources/views/backend/event/admin-refund.blade.php;resources/views/backend/event/announcements.blade.php;resources/views/backend/event/categories.blade.php;resources/views/backend/event/create.blade.php;resources/views/backend/event/edit.blade.php;resources/views/backend/event/finances.blade.php;resources/views/backend/event/fixtures.blade.php;resources/views/backend/event/individual/entries.blade.php;resources/views/backend/event/individual/fixtures/hq.blade.php;resources/views/backend/event/masters/overview.blade.php;resources/views/backend/event/masters/setup.blade.php;resources/views/backend/event/overview.blade.php;resources/views/backend/event/results/individual.blade.php;resources/views/backend/event/settings.blade.php;resources/views/backend/event/transactions.blade.php;resources/views/backend/eventAdmin/main.blade.php;resources/views/backend/fixture/fixtures-venue.blade.php;resources/views/backend/goal/create-career-goal.blade.php;resources/views/backend/goal/create-general-goal.blade.php;resources/views/backend/headOffice/cavaliers-trials-show.blade.php;resources/views/backend/headOffice/individual-event-show.blade.php;resources/views/backend/headOffice/interpro-event-show.blade.php;resources/views/backend/headOffice/team-event-show.blade.php;resources/views/backend/headOffice/venue-fixtures.blade.php;resources/views/backend/import/noProfileImport.blade.php;resources/views/backend/league/league-index.blade.php;resources/views/backend/payments/orderitems.blade.php;resources/views/backend/photo/eventPhotos.blade.php;resources/views/backend/photo/index.blade.php;resources/views/backend/photo/show.blade.php;resources/views/backend/photo/upload.blade.php;resources/views/backend/platform/health.blade.php;resources/views/backend/player/edit-player.blade.php;resources/views/backend/player/index.blade.php;resources/views/backend/player/player_details.blade.php;resources/views/backend/player/player_profile.blade.php;resources/views/backend/player/player_results.blade.php;resources/views/backend/ranking/admin.blade.php;resources/views/backend/ranking/details.blade.php;resources/views/backend/ranking/points.blade.php;resources/views/backend/ranking/ranking-index.blade.php;resources/views/backend/ranking/results.blade.php;resources/views/backend/ranking/series/audit.blade.php;resources/views/backend/ranking/series/list.blade.php;resources/views/backend/ranking/settings-ranking.blade.php;resources/views/backend/ranking/show_ranking.blade.php;resources/views/backend/refunds/bank-show.blade.php;resources/views/backend/refunds/bank.blade.php;resources/views/backend/schedule/create-schedule.blade.php;resources/views/backend/scoreboard/show-scoreboard.blade.php;resources/views/backend/scoreboard/teamScoreboard.blade.php;resources/views/backend/series/create.blade.php;resources/views/backend/series/events.blade.php;resources/views/backend/series/index.blade.php;resources/views/backend/series/rankings/index.blade.php;resources/views/backend/series/rankings/rankings.blade.php;resources/views/backend/series/rankings/results.blade.php;resources/views/backend/series/series-create.blade.php;resources/views/backend/series/series-home.blade.php;resources/views/backend/series/series-index.blade.php;resources/views/backend/series/series-settings.blade.php;resources/views/backend/series/show.blade.php;resources/views/backend/settings/settings-index.blade.php;resources/views/backend/superadmin/api-integrations.blade.php;resources/views/backend/superadmin/audit/index.blade.php;resources/views/backend/superadmin/audit/show.blade.php;resources/views/backend/superadmin/event-finances.blade.php;resources/views/backend/superadmin/finances.blade.php;resources/views/backend/superadmin/index.blade.php;resources/views/backend/superadmin/orphaned-registrations.blade.php;resources/views/backend/superadmin/player-duplicate-bulk-review.blade.php;resources/views/backend/superadmin/player-duplicate-review.blade.php;resources/views/backend/superadmin/player-duplicates.blade.php;resources/views/backend/system/check.blade.php;resources/views/backend/team-fixtures/admin.blade.php;resources/views/backend/team-fixtures/create.blade.php;resources/views/backend/team-fixtures/edit.blade.php;resources/views/backend/team-fixtures/index.blade.php;resources/views/backend/team-fixtures/replace-player.blade.php;resources/views/backend/team-fixtures/show.blade.php;resources/views/backend/team-schedule/all.blade.php;resources/views/backend/team-schedule/schedule.blade.php;resources/views/backend/teamSelection/selection-index.blade.php;resources/views/backend/user/index.blade.php;resources/views/backend/user/show.blade.php;resources/views/backend/venue/venue-show.blade.php;resources/views/backend/wallet/wallet-index.blade.php;resources/views/backend/wallet/wallet-show.blade.php;resources/views/content/authentications/auth-login-basic.blade.php;resources/views/content/authentications/auth-register-basic.blade.php;resources/views/content/pages/pages-home.blade.php;resources/views/content/pages/pages-misc-error.blade.php;resources/views/content/pages/pages-page2.blade.php;resources/views/draw/feedin.blade.php;resources/views/frontend/agreements/show.blade.php;resources/views/frontend/clothing/cart-clothing.blade.php;resources/views/frontend/disciplinary/index.blade.php;resources/views/frontend/disciplinary/show.blade.php;resources/views/frontend/draw/fixtures/showFixtures.blade.php;resources/views/frontend/draw/show.blade.php;resources/views/frontend/event/cancel.blade.php;resources/views/frontend/event/checkout.blade.php;resources/views/frontend/event/confirmation.blade.php;resources/views/frontend/event/registration_success.blade.php;resources/views/frontend/event/results/show.blade.php;resources/views/frontend/event/results/show_results.blade.php;resources/views/frontend/event/show.blade.php;resources/views/frontend/event/testcheckout.blade.php;resources/views/frontend/event/unavailable.blade.php;resources/views/frontend/fixture/byVenue.blade.php;resources/views/frontend/fixture/draw-fixtures-show-team.blade.php;resources/views/frontend/fixture/draw-fixtures-show.blade.php;resources/views/frontend/fixture/fixture-table.blade.php;resources/views/frontend/fixture/orderOfPlay.blade.php;resources/views/frontend/fixture/show.blade.php;resources/views/frontend/fixtures/enter-score-rr.blade.php;resources/views/frontend/fixtures/enter-score.blade.php;resources/views/frontend/fixtures/team-fixtures.blade.php;resources/views/frontend/fixtures/venue-fixtures.blade.php;resources/views/frontend/home.blade.php;resources/views/frontend/league/league-index.blade.php;resources/views/frontend/payfast/check_out.blade.php;resources/views/frontend/payfast/team_payment.blade.php;resources/views/frontend/photo/photo-details.blade.php;resources/views/frontend/photo/photo-folders.blade.php;resources/views/frontend/photo/photo-show.blade.php;resources/views/frontend/player/create-player.blade.php;resources/views/frontend/player/create-profile.blade.php;resources/views/frontend/player/player_profile.blade.php;resources/views/frontend/player/profile-update.blade.php;resources/views/frontend/player/profiles-pending.blade.php;resources/views/frontend/ranking/index.blade.php;resources/views/frontend/ranking/player_detail.blade.php;resources/views/frontend/ranking/show_ranking.blade.php;resources/views/frontend/refund/bank-details-submitted.blade.php;resources/views/frontend/refund/bank-details.blade.php;resources/views/frontend/registrations/choose-refund.blade.php;resources/views/frontend/registrations/refund-status.blade.php;resources/views/frontend/team/choose-refund.blade.php;resources/views/orders/hoodie-form.blade.php;resources/views/orders/paid_orders.blade.php;resources/views/profile/show.blade.php","false"
"resources/views/layouts/sections/audit-interactions.blade.php","layouts","false","95","","0","0","0","0","0","0","false","","1","resources/views/layouts/commonMaster.blade.php","false"
"resources/views/layouts/sections/footer/footer.blade.php","layouts","false","21","","0","0","0","0","0","0","false","","2","resources/views/layouts/contentNavbarLayout.blade.php;resources/views/layouts/horizontalLayout.blade.php","false"
"resources/views/layouts/sections/menu/horizontalMenu.blade.php","layouts","false","90","","1","0","0","0","0","0","true","","1","resources/views/layouts/horizontalLayout.blade.php","false"
"resources/views/layouts/sections/menu/submenu.blade.php","layouts","false","46","","0","0","0","0","0","0","false","","3","resources/views/backend/adminPage/admin_show/navbar/navbar.blade.php;resources/views/layouts/sections/menu/horizontalMenu.blade.php;resources/views/layouts/sections/menu/verticalMenu.blade.php","false"
"resources/views/layouts/sections/menu/verticalMenu.blade.php","layouts","false","110","","0","0","0","0","0","0","false","","1","resources/views/layouts/contentNavbarLayout.blade.php","false"
"resources/views/layouts/sections/navbar/navbar.blade.php","layouts","false","357","","1","1","6","6","0","0","true","","2","resources/views/layouts/contentNavbarLayout.blade.php;resources/views/layouts/horizontalLayout.blade.php","false"
"resources/views/layouts/sections/pwa-install.blade.php","layouts","false","93","","1","0","0","4","0","1","true","","1","resources/views/layouts/commonMaster.blade.php","false"
"resources/views/layouts/sections/scripts.blade.php","layouts","false","63","","0","0","0","0","0","0","false","toastr","1","resources/views/layouts/commonMaster.blade.php","false"
"resources/views/layouts/sections/scriptsIncludes.blade.php","layouts","false","42","","0","0","0","0","0","0","false","","1","resources/views/layouts/commonMaster.blade.php","false"
"resources/views/layouts/sections/styles.blade.php","layouts","false","63","","1","0","0","0","0","0","false","datatable;toastr","1","resources/views/layouts/commonMaster.blade.php","false"
